,Maa,Vuosi,Gold,Silver,Bronze,No_medal,#,,Nimi,Ikä,PP,O,M,S,P,RM,+/-,YVM,AVM,VM,M/O,S/O,P/O
3177,switzerland,2017,0,0,0,1,3,,Romain Loeffel,26,P,8,1,4,5,8,6,0,0,0,0.125,0.500,0.625
3178,switzerland,2017,0,0,0,1,4,,Denis Hollenstein,27,H,7,0,5,5,2,4,0,0,0,0.000,0.714,0.714
3179,switzerland,2017,0,0,0,1,5,,Ramon Untersander,26,P,6,0,5,5,0,2,0,0,0,0.000,0.833,0.833
3180,switzerland,2017,0,0,0,1,6,,Cody Almond,27,H,7,2,2,4,2,0,0,0,0,0.286,0.286,0.571
3181,switzerland,2017,0,0,0,1,7,,Tanner Richard,24,H,7,0,4,4,8,1,0,0,0,0.000,0.571,0.571
3182,switzerland,2017,0,0,0,1,8,,Fabrice Herzog,22,H,8,3,0,3,0,-1,1,0,1,0.375,0.000,0.375
3183,switzerland,2017,0,0,0,1,9,,Gaetan Haas,25,H,8,2,1,3,0,5,0,0,0,0.250,0.125,0.375
3184,switzerland,2017,0,0,0,1,10,,Reto Schäppi,26,H,8,2,1,3,8,0,1,0,2,0.250,0.125,0.375
3185,switzerland,2017,0,0,0,1,11,,Damien Brunner,31,H,7,2,1,3,4,1,0,0,1,0.286,0.143,0.429
3186,switzerland,2017,0,0,0,1,12,,Pius Suter,20,H,8,1,2,3,4,1,1,0,0,0.125,0.250,0.375
3187,switzerland,2017,0,0,0,1,13,,Joel Genazzi,29,P,8,1,2,3,2,7,0,0,0,0.125,0.250,0.375
3188,switzerland,2017,0,0,0,1,14,,Simon Bodenmann,29,H,8,1,0,1,2,2,0,0,0,0.125,0.000,0.125
3189,switzerland,2017,0,0,0,1,15,,Reto Suri,28,H,4,1,0,1,0,2,0,0,1,0.250,0.000,0.250
3190,switzerland,2017,0,0,0,1,16,,Raphael Diaz,31,P,8,0,1,1,6,0,0,0,0,0.000,0.125,0.125
3191,switzerland,2017,0,0,0,1,17,,Dean Kukan,23,P,8,0,1,1,2,1,0,0,0,0.000,0.125,0.125
3192,switzerland,2017,0,0,0,1,18,,Christian Marti,24,P,8,0,1,1,2,1,0,0,0,0.000,0.125,0.125
3193,switzerland,2017,0,0,0,1,19,,Thomas Rüfenacht,32,H,8,0,1,1,2,-2,0,0,0,0.000,0.125,0.125
3194,switzerland,2017,0,0,0,1,20,,Dominik Schlumpf,26,P,2,0,1,1,0,0,0,0,0,0.000,0.500,0.500
3195,switzerland,2017,0,0,0,1,21,,Philippe Furrer,31,P,7,0,0,0,4,1,0,0,0,0.000,0.000,0.000
3196,switzerland,2017,0,0,0,1,22,,Denis Malgin,20,H,7,0,0,0,2,-1,0,0,0,0.000,0.000,0.000
3197,switzerland,2017,0,0,0,1,23,,Leonardo Genoni,29,M,6,0,0,0,0,,0,0,0,0.000,0.000,0.000
3198,switzerland,2017,0,0,0,1,24,,Jonas Hiller,35,M,2,0,0,0,0,,0,0,0,0.000,0.000,0.000
3199,switzerland,2017,0,0,0,1,25,,Niklas Schlegel,22,M,1,0,0,0,0,,0,0,0,0.000,0.000,0.000
3200,switzerland,2016,0,0,0,1,1,,Sven Andrighetto,23,H,7,3,4,7,4,2,0,0,0,0.429,0.571,1.000
3201,switzerland,2016,0,0,0,1,2,,Nino Niederreiter,23,H,7,3,3,6,2,6,2,0,0,0.429,0.429,0.857
3202,switzerland,2016,0,0,0,1,3,,Simon Moser,27,H,7,3,3,6,6,4,1,0,0,0.429,0.429,0.857
3203,switzerland,2016,0,0,0,1,4,,Raphael Diaz,30,P,5,0,6,6,2,2,0,0,0,0.000,1.200,1.200
3204,switzerland,2016,0,0,0,1,5,,Denis Hollenstein,26,H,7,3,1,4,4,-1,2,0,0,0.429,0.143,0.571
3205,switzerland,2016,0,0,0,1,6,,Felicien DuBois,32,P,7,1,3,4,18,-2,0,0,0,0.143,0.429,0.571
3206,switzerland,2016,0,0,0,1,7,,Andres Ambühl,32,H,7,0,4,4,6,-4,0,0,0,0.000,0.571,0.571
3207,switzerland,2016,0,0,0,1,8,,Eric Blum,29,P,7,2,1,3,0,4,0,0,2,0.286,0.143,0.429
3208,switzerland,2016,0,0,0,1,9,,Yannick Weber,27,P,7,1,2,3,4,-1,0,0,0,0.143,0.286,0.429
3209,switzerland,2016,0,0,0,1,10,,Samuel Walser,23,H,7,2,0,2,6,-2,1,0,0,0.286,0.000,0.286
3210,switzerland,2016,0,0,0,1,11,,Gregory Hofmann,23,H,7,1,1,2,0,3,0,0,0,0.143,0.143,0.286
3211,switzerland,2016,0,0,0,1,12,,Noah Schneeberger,27,P,7,1,1,2,0,1,0,0,0,0.143,0.143,0.286
3212,switzerland,2016,0,0,0,1,13,,Reto Schäppi,25,H,5,0,2,2,2,2,0,0,0,0.000,0.400,0.400
3213,switzerland,2016,0,0,0,1,14,,Morris Trachsler,31,H,7,0,1,1,2,1,0,0,0,0.000,0.143,0.143
3214,switzerland,2016,0,0,0,1,15,,Patrick Geering,26,P,7,0,1,1,4,-2,0,0,0,0.000,0.143,0.143
3215,switzerland,2016,0,0,0,1,16,,Lino Martschini,23,H,4,0,1,1,0,-1,0,0,0,0.000,0.250,0.250
3216,switzerland,2016,0,0,0,1,17,,Robin Grossmann,28,P,7,0,0,0,12,1,0,0,0,0.000,0.000,0.000
3217,switzerland,2016,0,0,0,1,18,,Julian Walker,29,H,7,0,0,0,2,0,0,0,0,0.000,0.000,0.000
3218,switzerland,2016,0,0,0,1,19,,Dino Wieser,26,H,7,0,0,0,2,-4,0,0,0,0.000,0.000,0.000
3219,switzerland,2016,0,0,0,1,20,,Marc Wieser,28,H,7,0,0,0,2,-2,0,0,0,0.000,0.000,0.000
3220,switzerland,2016,0,0,0,1,21,,Reto Berra,29,M,6,0,0,0,2,,0,0,0,0.000,0.000,0.000
3221,switzerland,2016,0,0,0,1,22,,Christian Marti,23,P,4,0,0,0,4,-2,0,0,0,0.000,0.000,0.000
3222,switzerland,2016,0,0,0,1,23,,Gaetan Haas,24,H,3,0,0,0,2,0,0,0,0,0.000,0.000,0.000
3223,switzerland,2016,0,0,0,1,24,,Robert Mayer,26,M,2,0,0,0,0,,0,0,0,0.000,0.000,0.000
3224,switzerland,2015,0,0,0,1,1,,Damien Brunner,29,H,8,1,4,5,8,-1,0,0,0,0.125,0.500,0.625
3225,switzerland,2015,0,0,0,1,2,,Roman Josi,24,P,8,2,2,4,2,4,0,0,1,0.250,0.250,0.500
3226,switzerland,2015,0,0,0,1,3,,Kevin Fiala,18,H,8,1,2,3,6,0,1,0,0,0.125,0.250,0.375
3227,switzerland,2015,0,0,0,1,4,,Matthias Bieber,29,H,8,2,0,2,0,-2,0,0,0,0.250,0.000,0.250
3228,switzerland,2015,0,0,0,1,5,,Denis Hollenstein,25,H,8,2,0,2,6,0,1,0,1,0.250,0.000,0.250
3229,switzerland,2015,0,0,0,1,6,,Andres Ambühl,31,H,8,1,1,2,0,-1,0,1,0,0.125,0.125,0.250
3230,switzerland,2015,0,0,0,1,7,,Mark Streit,37,P,8,0,2,2,6,-5,0,0,0,0.000,0.250,0.250
3231,switzerland,2015,0,0,0,1,8,,Cody Almond,25,H,8,0,2,2,2,0,0,0,0,0.000,0.250,0.250
3232,switzerland,2015,0,0,0,1,9,,Eric Blum,28,P,8,0,2,2,2,3,0,0,0,0.000,0.250,0.250
3233,switzerland,2015,0,0,0,1,10,,Robin Grossmann,27,P,8,0,2,2,4,-5,0,0,0,0.000,0.250,0.250
3234,switzerland,2015,0,0,0,1,11,,Simon Bodenmann,27,H,8,1,0,1,2,-2,0,0,0,0.125,0.000,0.125
3235,switzerland,2015,0,0,0,1,12,,Reto Suri,26,H,8,1,0,1,0,0,0,0,0,0.125,0.000,0.125
3236,switzerland,2015,0,0,0,1,13,,Morris Trachsler,30,H,8,1,0,1,2,-3,0,0,0,0.125,0.000,0.125
3237,switzerland,2015,0,0,0,1,14,,Felicien DuBois,31,P,2,1,0,1,0,1,0,0,0,0.500,0.000,0.500
3238,switzerland,2015,0,0,0,1,15,,Kevin Romy,30,H,8,0,1,1,2,-1,0,0,0,0.000,0.125,0.125
3239,switzerland,2015,0,0,0,1,16,,Reto Schäppi,24,H,8,0,1,1,4,-2,0,0,0,0.000,0.125,0.125
3240,switzerland,2015,0,0,0,1,17,,Julian Walker,28,H,8,0,0,0,0,-1,0,0,0,0.000,0.000,0.000
3241,switzerland,2015,0,0,0,1,18,,Patrick Geering,25,P,8,0,0,0,2,-4,0,0,0,0.000,0.000,0.000
3242,switzerland,2015,0,0,0,1,19,,Dino Wieser,25,H,8,0,0,0,2,-3,0,0,0,0.000,0.000,0.000
3243,switzerland,2015,0,0,0,1,20,,Timo Helbling,33,P,7,0,0,0,8,-3,0,0,0,0.000,0.000,0.000
3244,switzerland,2015,0,0,0,1,21,,Reto Berra,28,M,5,0,0,0,0,,0,0,0,0.000,0.000,0.000
3245,switzerland,2015,0,0,0,1,22,,Dean Kukan,21,P,3,0,0,0,0,0,0,0,0,0.000,0.000,0.000
3246,switzerland,2015,0,0,0,1,23,,Leonardo Genoni,27,M,3,0,0,0,0,,0,0,0,0.000,0.000,0.000
3247,switzerland,2015,0,0,0,1,24,,Romain Loeffel,24,P,2,0,0,0,0,-1,0,0,0,0.000,0.000,0.000
3248,switzerland,2014,0,0,0,1,1,,Roman Josi,23,P,7,1,6,7,2,-1,0,0,0,0.143,0.857,1.000
3249,switzerland,2014,0,0,0,1,2,,Damien Brunner,28,H,7,3,3,6,4,0,0,1,0,0.429,0.429,0.857
3250,switzerland,2014,0,0,0,1,3,,Denis Hollenstein,24,H,7,3,2,5,2,-2,0,1,0,0.429,0.286,0.714
3251,switzerland,2014,0,0,0,1,4,,Yannick Weber,25,P,7,3,1,4,4,1,2,2,0,0.429,0.143,0.571
3252,switzerland,2014,0,0,0,1,5,,Andres Ambühl,30,H,7,1,3,4,4,-4,0,1,0,0.143,0.429,0.571
3253,switzerland,2014,0,0,0,1,6,,Luca Cunti,24,H,7,1,3,4,2,-2,0,1,0,0.143,0.429,0.571
3254,switzerland,2014,0,0,0,1,7,,Kevin Romy,29,H,6,1,2,3,4,-2,1,0,0,0.167,0.333,0.500
3255,switzerland,2014,0,0,0,1,8,,Reto Suri,25,H,7,1,1,2,6,2,0,0,0,0.143,0.143,0.286
3256,switzerland,2014,0,0,0,1,9,,Mathias Seger,36,P,7,0,2,2,2,-1,0,0,0,0.000,0.286,0.286
3257,switzerland,2014,0,0,0,1,10,,Simon Moser,25,H,7,0,2,2,6,-1,0,0,0,0.000,0.286,0.286
3258,switzerland,2014,0,0,0,1,11,,Kevin Fiala,17,H,7,0,2,2,2,3,0,0,0,0.000,0.286,0.286
3259,switzerland,2014,0,0,0,1,12,,Dean Kukan,20,P,7,1,0,1,2,0,0,0,1,0.143,0.000,0.143
3260,switzerland,2014,0,0,0,1,13,,Eric Blum,27,P,7,1,0,1,0,-2,0,0,0,0.143,0.000,0.143
3261,switzerland,2014,0,0,0,1,14,,Dominik Schlumpf,23,P,7,1,0,1,4,-1,0,0,0,0.143,0.000,0.143
3262,switzerland,2014,0,0,0,1,15,,Reto Schäppi,23,H,7,1,0,1,6,0,0,0,1,0.143,0.000,0.143
3263,switzerland,2014,0,0,0,1,16,,Etienne Froidevaux,25,H,5,1,0,1,0,2,0,0,0,0.200,0.000,0.200
3264,switzerland,2014,0,0,0,1,17,,Robin Grossmann,26,P,7,0,0,0,8,0,0,0,0,0.000,0.000,0.000
3265,switzerland,2014,0,0,0,1,18,,Viktor Stancescu,29,H,7,0,0,0,4,-2,0,0,0,0.000,0.000,0.000
3266,switzerland,2014,0,0,0,1,19,,Thomas Rüfenacht,29,H,7,0,0,0,2,-2,0,0,0,0.000,0.000,0.000
3267,switzerland,2014,0,0,0,1,20,,Reto Berra,27,M,6,0,0,0,0,,0,0,0,0.000,0.000,0.000
3268,switzerland,2014,0,0,0,1,21,,Benjamin Plüss,35,H,5,0,0,0,2,-2,0,0,0,0.000,0.000,0.000
3269,switzerland,2014,0,0,0,1,22,,Tim Ramholt,29,P,2,0,0,0,0,-1,0,0,0,0.000,0.000,0.000
3270,switzerland,2014,0,0,0,1,23,,Sven Bärtschi,21,H,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000
3271,switzerland,2014,0,0,0,1,24,,Leonardo Genoni,26,M,1,0,0,0,0,,0,0,0,0.000,0.000,0.000
3272,switzerland,2013,0,1,0,0,1,,Roman Josi,22,P,10,4,5,9,4,2,1,1,2,0.400,0.500,0.900
3273,switzerland,2013,0,1,0,0,2,,Nino Niederreiter,20,H,10,5,3,8,2,3,1,0,1,0.500,0.300,0.800
3274,switzerland,2013,0,1,0,0,3,,Reto Suri,24,H,10,5,3,8,8,3,0,0,1,0.500,0.300,0.800
3275,switzerland,2013,0,1,0,0,4,,Denis Hollenstein,23,H,10,4,4,8,2,4,1,0,0,0.400,0.400,0.800
3276,switzerland,2013,0,1,0,0,5,,Julian Walker,26,H,10,3,5,8,8,5,0,0,0,0.300,0.500,0.800
3277,switzerland,2013,0,1,0,0,6,,Andres Ambühl,29,H,10,2,4,6,16,1,1,0,0,0.200,0.400,0.600
3278,switzerland,2013,0,1,0,0,7,,Martin Plüss,36,H,10,0,6,6,4,6,0,0,0,0.000,0.600,0.600
3279,switzerland,2013,0,1,0,0,8,,Simon Moser,24,H,10,3,2,5,6,5,1,0,1,0.300,0.200,0.500
3280,switzerland,2013,0,1,0,0,9,,Luca Cunti,23,H,10,2,3,5,2,3,2,0,1,0.200,0.300,0.500
3281,switzerland,2013,0,1,0,0,10,,Simon Bodenmann,25,H,10,2,3,5,2,1,0,0,0,0.200,0.300,0.500
3282,switzerland,2013,0,1,0,0,11,,Ryan Gardner,35,H,10,2,3,5,0,1,1,0,2,0.200,0.300,0.500
3283,switzerland,2013,0,1,0,0,12,,Matthias Bieber,27,H,10,2,1,3,2,1,1,0,1,0.200,0.100,0.300
3284,switzerland,2013,0,1,0,0,13,,Julien Vauclair,33,P,10,0,3,3,2,8,0,0,0,0.000,0.300,0.300
3285,switzerland,2013,0,1,0,0,14,,Patrick von Gunten,28,P,10,1,1,2,0,2,1,0,0,0.100,0.100,0.200
3286,switzerland,2013,0,1,0,0,15,,Mathias Seger,35,P,10,0,2,2,6,8,0,0,0,0.000,0.200,0.200
3287,switzerland,2013,0,1,0,0,16,,Severin Blindenbacher,30,P,10,0,1,1,12,2,0,0,0,0.000,0.100,0.100
3288,switzerland,2013,0,1,0,0,17,,Philippe Furrer,27,P,10,0,1,1,4,3,0,0,0,0.000,0.100,0.100
3289,switzerland,2013,0,1,0,0,18,,Morris Trachsler,28,H,10,0,1,1,4,3,0,0,0,0.000,0.100,0.100
3290,switzerland,2013,0,1,0,0,19,,Eric Blum,26,P,9,0,1,1,2,0,0,0,0,0.000,0.111,0.111
3291,switzerland,2013,0,1,0,0,20,,Raphael Diaz,27,P,4,0,1,1,0,0,0,0,0,0.000,0.250,0.250
3292,switzerland,2013,0,1,0,0,21,,Reto Berra,26,M,4,0,1,1,2,,0,0,0,0.000,0.250,0.250
3293,switzerland,2013,0,1,0,0,22,,Martin Gerber,38,M,6,0,0,0,0,,0,0,0,0.000,0.000,0.000
3294,switzerland,2013,0,1,0,0,23,,Robin Grossmann,25,P,6,0,0,0,2,1,0,0,0,0.000,0.000,0.000
3295,switzerland,2013,0,1,0,0,24,,Thibaut Monnet,31,H,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000
3296,switzerland,2012,0,0,0,1,1,,Damien Brunner,26,H,7,3,4,7,6,2,0,0,0,0.429,0.571,1.000
3297,switzerland,2012,0,0,0,1,2,,Kevin Romy,27,H,7,1,5,6,2,1,0,0,1,0.143,0.714,0.857
3298,switzerland,2012,0,0,0,1,3,,Ivo Rüthemann,35,H,7,3,1,4,2,1,1,0,0,0.429,0.143,0.571
3299,switzerland,2012,0,0,0,1,4,,Mark Streit,34,P,7,2,2,4,6,-5,2,0,1,0.286,0.286,0.571
3300,switzerland,2012,0,0,0,1,5,,Severin Blindenbacher,29,P,7,0,3,3,2,-1,0,0,0,0.000,0.429,0.429
3301,switzerland,2012,0,0,0,1,6,,Simon Moser,23,H,2,2,0,2,0,2,0,0,0,1.000,0.000,1.000
3302,switzerland,2012,0,0,0,1,7,,Roman Wick,26,H,7,1,1,2,0,-3,1,0,0,0.143,0.143,0.286
3303,switzerland,2012,0,0,0,1,8,,Felicien DuBois,28,P,7,1,1,2,2,0,0,0,0,0.143,0.143,0.286
3304,switzerland,2012,0,0,0,1,9,,Goran Bezina,32,P,5,1,1,2,29,1,1,0,0,0.200,0.200,0.400
3305,switzerland,2012,0,0,0,1,10,,Denis Hollenstein,22,H,7,0,2,2,2,1,0,0,0,0.000,0.286,0.286
3306,switzerland,2012,0,0,0,1,11,,Andres Ambühl,28,H,7,1,0,1,2,-4,0,0,0,0.143,0.000,0.143
3307,switzerland,2012,0,0,0,1,12,,Morris Trachsler,27,H,7,1,0,1,2,0,0,0,0,0.143,0.000,0.143
3308,switzerland,2012,0,0,0,1,13,,Luca Sbisa,22,P,7,0,1,1,8,-6,0,0,0,0.000,0.143,0.143
3309,switzerland,2012,0,0,0,1,14,,Philippe Furrer,26,P,7,0,1,1,0,0,0,0,0,0.000,0.143,0.143
3310,switzerland,2012,0,0,0,1,15,,Matthias Bieber,26,H,7,0,1,1,4,-1,0,0,0,0.000,0.143,0.143
3311,switzerland,2012,0,0,0,1,16,,Benjamin Plüss,33,H,7,0,1,1,2,-2,0,0,0,0.000,0.143,0.143
3312,switzerland,2012,0,0,0,1,17,,Roman Josi,21,P,3,0,1,1,0,0,0,0,0,0.000,0.333,0.333
3313,switzerland,2012,0,0,0,1,18,,Patrick von Gunten,27,P,7,0,0,0,0,0,0,0,0,0.000,0.000,0.000
3314,switzerland,2012,0,0,0,1,19,,Mathias Seger,34,P,7,0,0,0,0,1,0,0,0,0.000,0.000,0.000
3315,switzerland,2012,0,0,0,1,20,,Nino Niederreiter,19,H,6,0,0,0,2,-5,0,0,0,0.000,0.000,0.000
3316,switzerland,2012,0,0,0,1,21,,Thibaut Monnet,30,H,5,0,0,0,0,-2,0,0,0,0.000,0.000,0.000
3317,switzerland,2012,0,0,0,1,22,,Reto Berra,25,M,4,0,0,0,0,,0,0,0,0.000,0.000,0.000
3318,switzerland,2012,0,0,0,1,23,,Daniel Rubin,26,H,4,0,0,0,4,0,0,0,0,0.000,0.000,0.000
3319,switzerland,2012,0,0,0,1,24,,Tobias Stephan,28,M,3,0,0,0,0,,0,0,0,0.000,0.000,0.000
3320,switzerland,2011,0,0,0,1,1,,Ivo Rüthemann,34,H,6,2,5,7,6,3,0,1,0,0.333,0.833,1.167
3321,switzerland,2011,0,0,0,1,2,,Ryan Gardner,33,H,6,3,2,5,2,2,1,0,0,0.500,0.333,0.833
3322,switzerland,2011,0,0,0,1,3,,Raphael Diaz,25,P,6,3,1,4,4,3,1,0,0,0.500,0.167,0.667
3323,switzerland,2011,0,0,0,1,4,,Martin Plüss,34,H,6,0,3,3,4,4,0,0,0,0.000,0.500,0.500
3324,switzerland,2011,0,0,0,1,5,,Kevin Lötscher,23,H,6,2,0,2,2,0,0,0,1,0.333,0.000,0.333
3325,switzerland,2011,0,0,0,1,6,,Julien Vauclair,31,P,6,1,1,2,2,-3,0,0,1,0.167,0.167,0.333
3326,switzerland,2011,0,0,0,1,7,,Andres Ambühl,27,H,6,1,1,2,4,-2,0,0,0,0.167,0.167,0.333
3327,switzerland,2011,0,0,0,1,8,,Felicien DuBois,27,P,6,1,1,2,2,2,0,0,0,0.167,0.167,0.333
3328,switzerland,2011,0,0,0,1,9,,Morris Trachsler,26,H,6,0,2,2,2,-1,0,0,0,0.000,0.333,0.333
3329,switzerland,2011,0,0,0,1,10,,Simon Moser,22,H,6,0,2,2,0,-1,0,0,0,0.000,0.333,0.333
3330,switzerland,2011,0,0,0,1,11,,Thibaut Monnet,29,H,6,1,0,1,2,-1,1,0,0,0.167,0.000,0.167
3331,switzerland,2011,0,0,0,1,12,,Goran Bezina,31,P,3,1,0,1,4,2,0,0,1,0.333,0.000,0.333
3332,switzerland,2011,0,0,0,1,13,,Luca Sbisa,21,P,6,0,1,1,4,0,0,0,0,0.000,0.167,0.167
3333,switzerland,2011,0,0,0,1,14,,Julien Sprunger,25,H,6,0,1,1,2,-3,0,0,0,0.000,0.167,0.167
3334,switzerland,2011,0,0,0,1,15,,Matthias Bieber,25,H,6,0,1,1,2,0,0,0,0,0.000,0.167,0.167
3335,switzerland,2011,0,0,0,1,16,,Mathias Seger,33,P,5,0,1,1,4,2,0,0,0,0.000,0.200,0.200
3336,switzerland,2011,0,0,0,1,17,,Beat Gerber,28,P,5,0,1,1,2,-3,0,0,0,0.000,0.200,0.200
3337,switzerland,2011,0,0,0,1,18,,Viktor Stancescu,26,H,5,0,1,1,2,0,0,0,0,0.000,0.200,0.200
3338,switzerland,2011,0,0,0,1,19,,Romano Lemm,26,H,4,0,1,1,2,0,0,0,0,0.000,0.250,0.250
3339,switzerland,2011,0,0,0,1,20,,Philippe Furrer,25,P,6,0,0,0,4,-2,0,0,0,0.000,0.000,0.000
3340,switzerland,2011,0,0,0,1,21,,Tobias Stephan,27,M,4,0,0,0,0,,0,0,0,0.000,0.000,0.000
3341,switzerland,2011,0,0,0,1,22,,Daniel Rubin,25,H,3,0,0,0,2,-2,0,0,0,0.000,0.000,0.000
3342,switzerland,2011,0,0,0,1,23,,John Gobbi,29,P,3,0,0,0,0,-1,0,0,0,0.000,0.000,0.000
3343,switzerland,2011,0,0,0,1,24,,Leonardo Genoni,23,M,2,0,0,0,0,,0,0,0,0.000,0.000,0.000
3344,switzerland,2010,0,0,0,1,1,,Martin Plüss,33,H,7,4,2,6,25,2,0,1,1,0.571,0.286,0.857
3345,switzerland,2010,0,0,0,1,2,,Andres Ambühl,26,H,7,4,2,6,4,7,0,0,1,0.571,0.286,0.857
3346,switzerland,2010,0,0,0,1,3,,Damien Brunner,24,H,7,1,4,5,2,5,1,0,0,0.143,0.571,0.714
3347,switzerland,2010,0,0,0,1,4,,Thibaut Monnet,28,H,7,2,2,4,6,6,0,0,1,0.286,0.286,0.571
3348,switzerland,2010,0,0,0,1,5,,Ivo Rüthemann,33,H,7,1,3,4,0,0,0,0,0,0.143,0.429,0.571
3349,switzerland,2010,0,0,0,1,6,,Roman Josi,19,P,7,1,2,3,0,3,0,0,1,0.143,0.286,0.429
3350,switzerland,2010,0,0,0,1,7,,Thomas Deruns,28,H,7,1,2,3,16,0,0,0,0,0.143,0.286,0.429
3351,switzerland,2010,0,0,0,1,8,,Julien Vauclair,30,P,7,1,1,2,0,-1,0,0,0,0.143,0.143,0.286
3352,switzerland,2010,0,0,0,1,9,,Goran Bezina,30,P,7,0,2,2,16,-1,0,0,0,0.000,0.286,0.286
3353,switzerland,2010,0,0,0,1,10,,Mathias Seger,32,P,7,0,2,2,6,-1,0,0,0,0.000,0.286,0.286
3354,switzerland,2010,0,0,0,1,11,,Timo Helbling,28,P,7,0,1,1,25,1,0,0,0,0.000,0.143,0.143
3355,switzerland,2010,0,0,0,1,12,,Kevin Romy,25,H,7,0,1,1,4,-3,0,0,0,0.000,0.143,0.143
3356,switzerland,2010,0,0,0,1,13,,Paul Savary,27,H,7,0,1,1,2,-2,0,0,0,0.000,0.143,0.143
3357,switzerland,2010,0,0,0,1,14,,Marcel Jenni,36,H,7,0,0,0,0,-2,0,0,0,0.000,0.000,0.000
3358,switzerland,2010,0,0,0,1,15,,Romano Lemm,25,H,7,0,0,0,2,-3,0,0,0,0.000,0.000,0.000
3359,switzerland,2010,0,0,0,1,16,,Steve Hirschi,28,P,7,0,0,0,0,0,0,0,0,0.000,0.000,0.000
3360,switzerland,2010,0,0,0,1,17,,Felicien DuBois,26,P,7,0,0,0,4,1,0,0,0,0.000,0.000,0.000
3361,switzerland,2010,0,0,0,1,18,,Paolo Duca,28,H,7,0,0,0,0,-4,0,0,0,0.000,0.000,0.000
3362,switzerland,2010,0,0,0,1,19,,Martin Gerber,35,M,5,0,0,0,0,,0,0,0,0.000,0.000,0.000
3363,switzerland,2010,0,0,0,1,20,,Morris Trachsler,25,H,5,0,0,0,0,-2,0,0,0,0.000,0.000,0.000
3364,switzerland,2010,0,0,0,1,21,,Nino Niederreiter,17,H,4,0,0,0,4,0,0,0,0,0.000,0.000,0.000
3365,switzerland,2010,0,0,0,1,22,,Tobias Stephan,26,M,2,0,0,0,2,,0,0,0,0.000,0.000,0.000
3366,switzerland,2010,0,0,0,1,23,,Björn Christen,30,H,2,0,0,0,0,-2,0,0,0,0.000,0.000,0.000
3367,switzerland,2010,0,0,0,1,24,,Patrick Geering,20,P,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000
3368,switzerland,2009,0,0,0,1,1,,Mark Streit,31,P,6,1,4,5,8,-3,1,0,1,0.167,0.667,0.833
3369,switzerland,2009,0,0,0,1,2,,Martin Plüss,32,H,6,3,1,4,4,-1,2,0,1,0.500,0.167,0.667
3370,switzerland,2009,0,0,0,1,3,,Roman Wick,23,H,6,2,2,4,2,1,0,0,1,0.333,0.333,0.667
3371,switzerland,2009,0,0,0,1,4,,Andres Ambühl,25,H,6,2,1,3,6,1,2,0,0,0.333,0.167,0.500
3372,switzerland,2009,0,0,0,1,5,,Romano Lemm,24,H,6,2,1,3,0,1,1,0,0,0.333,0.167,0.500
3373,switzerland,2009,0,0,0,1,6,,Ivo Rüthemann,32,H,6,0,3,3,2,-1,0,0,0,0.000,0.500,0.500
3374,switzerland,2009,0,0,0,1,7,,Mathias Seger,31,P,6,1,1,2,4,2,0,0,0,0.167,0.167,0.333
3375,switzerland,2009,0,0,0,1,8,,Severin Blindenbacher,26,P,6,0,2,2,6,-5,0,0,0,0.000,0.333,0.333
3376,switzerland,2009,0,0,0,1,9,,Sandy Jeannin,33,H,6,0,2,2,4,0,0,0,0,0.000,0.333,0.333
3377,switzerland,2009,0,0,0,1,10,,Felicien DuBois,25,P,5,0,2,2,6,2,0,0,0,0.000,0.400,0.400
3378,switzerland,2009,0,0,0,1,11,,Ryan Gardner,31,H,5,1,0,1,0,-3,1,0,0,0.200,0.000,0.200
3379,switzerland,2009,0,0,0,1,12,,Thierry Paterlini,33,H,6,0,1,1,6,-1,0,0,0,0.000,0.167,0.167
3380,switzerland,2009,0,0,0,1,13,,Goran Bezina,29,P,6,0,0,0,6,-3,0,0,0,0.000,0.000,0.000
3381,switzerland,2009,0,0,0,1,14,,Martin Gerber,34,M,6,0,0,0,0,,0,0,0,0.000,0.000,0.000
3382,switzerland,2009,0,0,0,1,15,,Thomas Ziegler,30,H,6,0,0,0,4,-1,0,0,0,0.000,0.000,0.000
3383,switzerland,2009,0,0,0,1,16,,Roman Josi,18,P,6,0,0,0,2,-1,0,0,0,0.000,0.000,0.000
3384,switzerland,2009,0,0,0,1,17,,Raffaele Sannitz,25,H,6,0,0,0,2,-3,0,0,0,0.000,0.000,0.000
3385,switzerland,2009,0,0,0,1,18,,Kevin Romy,24,H,6,0,0,0,0,-3,0,0,0,0.000,0.000,0.000
3386,switzerland,2009,0,0,0,1,19,,Thomas Deruns,27,H,5,0,0,0,0,-1,0,0,0,0.000,0.000,0.000
3387,switzerland,2009,0,0,0,1,20,,Julien Sprunger,23,H,5,0,0,0,0,-2,0,0,0,0.000,0.000,0.000
3388,switzerland,2009,0,0,0,1,21,,Philippe Furrer,23,P,4,0,0,0,6,0,0,0,0,0.000,0.000,0.000
3389,switzerland,2009,0,0,0,1,22,,Yannick Weber,20,P,3,0,0,0,8,0,0,0,0,0.000,0.000,0.000
3390,switzerland,2009,0,0,0,1,23,,Thibaut Monnet,27,H,3,0,0,0,2,-1,0,0,0,0.000,0.000,0.000
